aplikasi,fold,text,true,pred,status
Shopee,2,"Saya beli sepatu di bulan juli, tetapi yg di kirim baju, saya sudah kirim balik dan sesuai prosedur shopee, saya memenuhi syarat pengembalian barang, barang saya kirim balik sejak 17 juli 2025, tetapi sampai sekarang tgl 1 Sept 2025 saat saya buat tulisan ini saya belum mendapatkan pengembalian dana saya. Saya hubungi penjual katanya prosedur penjualan sudah sesuai, saya di suruh komplain lewat CS Shopee, tapi ya gitu yg jawab robot IA. cari2 email-nya Shopee tdk nemu, nilainya hampir 500rb",negatif,positif,SALAH
Shopee,2,sangat rekomendasi,positif,positif,BENAR
Shopee,2,"ribet,pake suruh verifikasi wajah. orang dulu pake ip jelas wajah kelihatan lebih jelas,ini pindah ke android udah beberapa kali nyoba tetep aja ga bisa. dongo apa ini apk",negatif,positif,SALAH
Shopee,2,knapa login ya kluar Mulu lelet .,negatif,positif,SALAH
Shopee,2,"sekarang aplikasi ini jelek bgt. tiap login pasti otomatis masuk ke tiktok live, bikin kaget. Dan lemotnya naudzubillah, padahal ruang penyimpanan masih banyak, sinyal ok. tolong di perbaiki lagi, jadi males belanja di sini..",negatif,positif,SALAH
Shopee,2,Hallo semua aku pelanggan setia Shoppe.Senang sekali dengan adanya shoppe belanja jadi lebih mudah dan harganya pun jauh lebih murah.tidak takut kena tipu2 karna jika barang tidak sesuai dapat dikembalikan dengan proses mudah dan cepat . sukses terus buat shoppe👍🏻❤️,positif,positif,BENAR
Shopee,2,sering los koneksi buka langsung video,negatif,positif,SALAH
Shopee,2,Bagus untuk di gunakan,positif,positif,BENAR
Shopee,2,👍,netral,positif,SALAH
Shopee,2,bagus dan bermanfaat banget untuk kaum rebahan seperti saya,positif,positif,BENAR
Shopee,2,baru kali pertama...top markotop,positif,positif,BENAR
Shopee,2,harapnya Shopie lebih maju dan lebih terbaik lagi,positif,positif,BENAR
Shopee,2,ok,positif,positif,BENAR
Shopee,2,Aplikasi sangat bagus tapi sering sering kasih diskon ya biar pelanggan lebih semangat untuk belanja,positif,positif,BENAR
Shopee,2,sangat bagus dan pengiriman nya cepat,positif,positif,BENAR
Shopee,2,"Suka belanja karena gratis ongkir untuk pembelian yang sudah ditentukan, terlebih apa aja ada di shopee, pokoknya lengkap. Suka❤",positif,positif,BENAR
Shopee,2,ini gimana katanya habis din perbarui malah video iklan menganggu dan gak bisa belanja. kecewaaaaaaaaa,negatif,positif,SALAH
Shopee,2,pokoknya rekomendasi lah,positif,positif,BENAR
Shopee,2,"aplikasi engga beres, kalau engga ada niat buat pengembalian dana atau return, engga usah di ganti juga gapapa, toh saya bisa hapus akun dan hapus aplikasi nya, kayak engga ada aplikasi lain saja, ribet banget banyak alasan, bikin capek pengajuan saja, kayak urusan saya cuman ngurusin hal beginian saja. engga toko nya, engga ekspedisi nya, engga aplikasi nya, sama saja engga beres nya. ya semoga engga berkah deh duit receh saya buat kalian. aplikasi merugikan konsumen/pembeli.",negatif,positif,SALAH
Shopee,2,terbaik,positif,positif,BENAR
Shopee,2,tolong buat smooth sedikit aplikasi nya,negatif,positif,SALAH
Shopee,2,selama belanja di shopee...produk dan pengiriman ok...hanya perlu selektif saja dalam berbelanja...,positif,positif,BENAR
Shopee,2,mantap,positif,positif,BENAR
Shopee,2,ga ada alasan,netral,positif,SALAH
Shopee,2,Suka dengan aplikasi ini sangat membantu mempermudah pencariyan barang yang di sukai sukses selalu buat shopee,positif,positif,BENAR
Shopee,2,"shopee sekarang dah bagus sih,tp knp sekarang dh ga kerjasama dg dana y,pdhl AQ sering byrnya pke dana, masukan saya kalau BS terapkan sistem pembayaran lewat QRIS,biar planggan jg ada pilihan LBH mudah lagi, terimakasih",positif,positif,BENAR
Shopee,2,di paksa nilai,netral,positif,SALAH
Shopee,2,ok,positif,positif,BENAR
Shopee,2,debes semoga banyak barang yang gratis,positif,positif,BENAR
Shopee,2,mantap,positif,positif,BENAR
Shopee,2,"Selalu berikan yang terbaik,,,sukses",positif,positif,BENAR
Shopee,2,sangat puas,positif,positif,BENAR
Shopee,2,"shopee bagus apalagi dari gratis ongkirnya. tapi kurang nyaman dari video""nya baru masuk apk ngelag karna langsung ke shopee video. gitu.",positif,positif,BENAR
Shopee,2,segala dah bagus.diskon mantap.tapi kurir kalo brengsek GK bisa dilaporin,negatif,positif,SALAH
Shopee,2,bagus,positif,positif,BENAR
Shopee,2,shoop jam 10000,netral,positif,SALAH
Shopee,2,bagus sangatembantu .. apdate barang sampai sering telat lama.,positif,positif,BENAR
Shopee,2,Shopee mantap 👍 tapi kurang canggih kek apk z apk z kalau paket mau datang ada pemberitahuan nya jadi tau paket nya mau datang kalau shopee gak ada tolong di ada kan ya shopee terimakasih 👍👍👍💯,positif,positif,BENAR
Shopee,2,murah banget,positif,positif,BENAR
Shopee,2,aplikasi yang saya konsumen. terimakasih,positif,positif,BENAR
Shopee,2,good,positif,positif,BENAR
Shopee,2,"apk ini memang memudahkan untuk berbelanja, tapi sudah 3 hari ini saya tidak bisa men CO barang yang saya inginkan, apakah hanya di saya aja yg bermasalah?",negatif,positif,SALAH
Shopee,2,mantap pokonya!!!,positif,positif,BENAR
Shopee,2,bagus dan banyak diskon dan gratis ongkir,positif,positif,BENAR
Shopee,2,"aplikasi nya bagus, barang' yg di jual juga hrgany murah, sangat ramah di kantong👍👍",positif,positif,BENAR
Shopee,2,sesuai pesanan,positif,positif,BENAR
Shopee,2,😡😡😡😡 apk kaya anjeng pepek kontol,negatif,positif,SALAH
Shopee,2,dngn ada nya shopee saya,netral,positif,SALAH
Shopee,2,ox Shopee is the best terbaik aku suka banget shopee tetap yang terbaik,positif,positif,BENAR
Shopee,2,sangat membantu saat pesan barang yang saya inginkan,positif,positif,BENAR
Shopee,2,baru,netral,positif,SALAH
Shopee,2,"nyusahin, pas check out pertama katanya eror, di check out lagi malah dobel, ga bisa di cancel lagi salah satu.",negatif,positif,SALAH
Shopee,2,"susah login kembali, padahal no hp punya sendiri, dah otp dah password tetap aja mental / gagal",negatif,positif,SALAH
Shopee,2,pelayanan jlk dan masalah yg di laporkan tidak di tangan dengan baik tidak ada pemecahan masalah yg baik.,negatif,positif,SALAH
Shopee,2,"pengiriman nya kagak jelas, njing di tunda² mulu",negatif,positif,SALAH
Shopee,2,sangat berguna,positif,positif,BENAR
Shopee,2,aplikasi ini sangat membantu segalah urusan bisnis kecil saya terimakasih shopee,positif,positif,BENAR
Shopee,2,oke,positif,positif,BENAR
Shopee,2,"min tolong di respon soal akun shopee tidak bisa vermuk, masa iya muka sendiri gak bisa vermuk",netral,positif,SALAH
Shopee,2,"akhir nya Spaylater saya kembali bisa di gunakan,terimakasih atas semua kebijakan Shopee.. sehat² semua,sukses untuk kalian 🙏",positif,positif,BENAR
Shopee,2,lelet,negatif,positif,SALAH
Shopee,2,"shoppy lumayan bisa membantu untuk mencari kebutuhan sehari hari, belum bisa komen banyak karena belum lama bergabung, semoga bisa terus meningkatkan pelayanan, kepuasan pelanggan adalah nilai untuk anda!!!",netral,positif,SALAH
Shopee,2,semakin jelek dan banyak iklan gak jelas,negatif,positif,SALAH
Shopee,2,memuaskan,positif,positif,BENAR
Shopee,2,bagus,positif,positif,BENAR
Shopee,2,sangat membantu,positif,positif,BENAR
Shopee,2,barang murah dan sesuai harapan,positif,positif,BENAR
Shopee,2,bagus solusi belanja hemat dan murah,positif,positif,BENAR
Shopee,2,belanja yang rekomended murah murah barang bagus tetap jaga kepercayaan masyarakat gan buat para pecinta shopee. kurir nya Joss Joss cepat pengiriman nya. thank you shopee 🥰,positif,positif,BENAR
Shopee,2,sangat memuaskan dan barang2 pun sesuai dengan yg di pesan,positif,positif,BENAR
Shopee,3,"Saat awal buka aplikasi, knp lgsg diarahkan ke video ? Tidak semua org buka aplikasi, pingin nonton video, mana suaranya terlalu tinggi dan mengganggu",negatif,positif,SALAH
Shopee,3,sangat mantapp,positif,positif,BENAR
Shopee,3,ok siapp,positif,positif,BENAR
Shopee,3,"selama saya menggunakan apk ini puas, dan saya sering pakai cara pembayaran COD karna gak ribet",positif,positif,BENAR
Shopee,3,yayayayab,netral,positif,SALAH
Shopee,3,shopee mantap deh,positif,positif,BENAR
Shopee,3,pesanan sesuwai,positif,positif,BENAR
Shopee,3,pengiriman cepat ulasan barang terlihat jelas jadi pembeli bisa memilih yang terbaik,positif,positif,BENAR
Shopee,3,ok,positif,positif,BENAR
Shopee,3,mantap,positif,positif,BENAR
Shopee,3,"cih aku pesan barang lama banget ,pas aku beli barang gak sesuai expetasi ngebuat kastemer kecewa.",negatif,positif,SALAH
Shopee,3,Makin mantap,positif,positif,BENAR
Shopee,3,aplikasi yang bagus dan berguna untuk keperluan sehari hari,positif,positif,BENAR
Shopee,3,bagus,positif,positif,BENAR
Shopee,3,belum di download,netral,positif,SALAH
Shopee,3,"akun saya di batasi dengan alasan transaksi tidak wajar, tolong di perbaiki!",netral,positif,SALAH
Shopee,3,hilangkan saja fitur otp sms jika kau tidak mengirim kode otpnya ke sms anj,negatif,positif,SALAH
Shopee,3,memuaskan terimakasih Shopee,positif,positif,BENAR
Shopee,3,bagus,positif,positif,BENAR
Shopee,3,"bagus banget sih. Tapi iklannya ngejak ribut, jari ga ngapa ngapain kok tiba2 masuk ke shopee. RISIH NJIR",negatif,positif,SALAH
Shopee,3,"tiap buka aplikasi nyangkut mulu di live& video,udh klik ke berada juga suara videonya nyala teroosss,jd tiap buka kesel juga males.",negatif,positif,SALAH
Shopee,3,pastikan terbaik untuk pelanggan,positif,positif,BENAR
Shopee,3,trimakasih aplikasinya,positif,positif,BENAR
Shopee,3,apk sangat membantu dan mudah digunakan sukses dan jaya untuk shopee..,positif,positif,BENAR
Shopee,3,mantap,positif,positif,BENAR
Shopee,3,banyak pro d,netral,positif,SALAH
Shopee,3,pasti awal bulan banyak bag susah liat kokon komen Spil barang susah,negatif,positif,SALAH
Shopee,3,"terima kasih sopee belanja online jadi menyenangkan, semua ada di sini",positif,positif,BENAR
Shopee,3,"sangat membantu , mudah mengaksesnya gak ribet ...",positif,positif,BENAR
Shopee,3,sangat membantu sekali,positif,positif,BENAR
Shopee,3,sesuai dengan kebutuhan,positif,positif,BENAR
Shopee,3,"lumayan sekarang paket di shopee lebih di perhatikan kembali,buat kurir yg kirim bantu kabari buyer nya dong,biar tau paket ya Samapi jam berapa klo bisa via WA,jadi kami buyer/pemesan tau kapan paket ya terkirim jam berapa sampai nya",netral,positif,SALAH
Shopee,3,pengiriman dengan kondisi barang terbaik,positif,positif,BENAR
Shopee,3,"suka banget , cuma belum bisa pakai spaylater",positif,positif,BENAR
Shopee,3,memudahkan untuk belanja ..dan berharap shoope tetep konsisten untuk melayani pelanggan,positif,positif,BENAR
Shopee,3,mantap,positif,positif,BENAR
Shopee,3,apk terbaik sampai dengan saat ini,positif,positif,BENAR
Shopee,3,"mantap lah,oke banget",positif,positif,BENAR
Shopee,3,oke bgt,positif,positif,BENAR
Shopee,3,Terimakasih shopee,positif,positif,BENAR
Shopee,3,menarik dan puas belanja di sini karena ongkir nya gk mahal,positif,positif,BENAR
Shopee,3,"sayah suka dengan adanyah aplikasi shopee blanja bisa dirumah cuma sayang vidio yg didahulukan yg bisa mengganggu kelancaran blnja coba tolong vidio,nyh dihilangkan",positif,positif,BENAR
Shopee,3,iklan lu kek jemb0t,negatif,positif,SALAH
Shopee,3,sangat membantu,positif,positif,BENAR
Shopee,3,banyak promo Dan free ongkir,positif,positif,BENAR
Shopee,3,barang sudah sampe dengan Rapi,positif,positif,BENAR
Shopee,3,good,positif,positif,BENAR
Shopee,3,siiiipppppp,positif,positif,BENAR
Shopee,3,"knapa lagi ini shopee express kok kumat""an kurirnya kadang satset kadang lama ☺️",negatif,positif,SALAH
Shopee,3,josss,positif,positif,BENAR
Shopee,3,mantap,positif,positif,BENAR
Shopee,3,"belanja online, murah...cepat",positif,positif,BENAR
Shopee,3,PENGIRIMAN SANGAT LAMBAT!,negatif,positif,SALAH
Shopee,3,mudah belanja di shopee barang sesuai dg gambar... kecuali pakaian kadang tidak sesuai gambar.....,negatif,positif,SALAH
Shopee,3,"sangat memuaskan belanja di shoppee menyingkat waktu, efisien dan harga lbih murah ❤️🙏",positif,positif,BENAR
Shopee,3,good apk,positif,positif,BENAR
Shopee,3,cuma belum bisa pakai payleter,negatif,positif,SALAH
Shopee,3,"pelayan bagus,hak pembeli dan penjual adil",positif,positif,BENAR
Shopee,3,gacor,positif,positif,BENAR
Shopee,3,belanja murah dan muda,positif,positif,BENAR
Shopee,3,iya lebih gampang banget,positif,positif,BENAR
Shopee,3,ok,positif,positif,BENAR
Shopee,3,ok,positif,positif,BENAR
Shopee,3,semakin jadi tempat sampah nih aplikasi. najis pake ini lagi,negatif,positif,SALAH
Shopee,3,maksa banget iklanya,negatif,positif,SALAH
Shopee,3,toko online terpercaya dan terlengkap dan pasti nya aman... walaupun terkadang ada toko2 nakal tapi tidak terlalu mengecewakan seperti toko2 lain... pokoknya.. mantaaap👍✅,positif,positif,BENAR
Shopee,3,"Alhamdulillah pesan nya lai sesuai dengan pesanan kita,terima kasih kak kuril",positif,positif,BENAR
Shopee,3,sangat membantu,positif,positif,BENAR
Shopee,3,lembut kk,netral,positif,SALAH
Shopee,3,"saya sering belanja di shopee dan pengguna lama,kalau bisa kembangkan pembayaran lewat qris dong,tanpa ada biaya tambahan,penanganan,dll kalau bisa🫠😁",netral,positif,SALAH
Shopee,3,pengambilan paket sangat sulit tol,netral,positif,SALAH
Shopee,3,mantap sekali,positif,positif,BENAR
Shopee,3,suka banget sama shopee dan kita juga bisa belanja dengan mudah 😘🤭,positif,positif,BENAR
Shopee,3,"nyaman belanja di shopee,,, banyak diskon nya terutama ongkir,,,soalnya tempat saya kan di Sulawesi kadang berat di ongkir... tapi shopee selalu kasi potongan ongkir jadi sering sering deh belanja",positif,positif,BENAR
Shopee,3,"harga Murmer, menyenangkan",positif,positif,BENAR
Shopee,3,tolol,negatif,positif,SALAH
Shopee,3,"DAAANCCOKKKK, KONTOL, COKKK, MATI O AE KONTOL, JEMBOT, JANCCCOOOOOOOKKKKK ASSSUUUUUU MEMEEEEK SHOPEE KONTOLLLL KON MORO KENE COKKK ASSUUUU",negatif,positif,SALAH
Shopee,3,aku mau nanya ini bisa di antar kerumah ya,netral,positif,SALAH
Shopee,3,mudah cari barang,positif,positif,BENAR
Shopee,3,habis d update kok malah lemot 🙃,negatif,positif,SALAH
Shopee,3,Sangat terbantu,positif,positif,BENAR
Shopee,3,👍,netral,positif,SALAH
Shopee,3,Bagus saya suka 👍,positif,positif,BENAR
Shopee,3,bagus,positif,positif,BENAR
Shopee,3,knp aplikasi shopee di perbaharui makin susah utuk akses game ya sdh di bersihkan clear cacha y msh susah di buka utk game ya,negatif,positif,SALAH
Shopee,3,"barangnya bagus-bagus, dan pengiriman tepat sesuai.",positif,positif,BENAR
Shopee,3,padahal setiap bulan belanja kurang lebih 20 paket tapi spinjam tidak bisa digunakan anehh,negatif,positif,SALAH
Shopee,3,Bagus,positif,positif,BENAR
Shopee,3,mantep,positif,positif,BENAR
Shopee,3,"Barangnya banyak.pilihan, dan harganya cukup terjangkau juga sy praktis belinya",positif,positif,BENAR
Shopee,3,"cuman satu sih komentar aku,, alang kah bagus nya jika barang sampai, kurir nya atau pengantar barang nya chat dulu biar kita bisa nungu di rumah ajah gitu loe yaaa",netral,positif,SALAH
Shopee,3,SISTEM PENYELESAIAN KEMBALIAN BARANG & DANA TIDAK BECUS,negatif,positif,SALAH
Shopee,3,mantap banyakin lagi diskon nya,positif,positif,BENAR
Shopee,3,Oke punya,positif,positif,BENAR
Shopee,3,bagus,positif,positif,BENAR
Shopee,3,"selama saya beli dishopee ndak ada kendala ,smoga shopee kedepannya tambah maju dan suksses",positif,positif,BENAR
Shopee,3,😜,netral,positif,SALAH
Shopee,3,bagus berguna ..setiap belanja online sekarang saya hanya di shopee,positif,positif,BENAR
Shopee,4,suka banget kalo ongkir 0 rupiah .. semangat terus Sophee sukses selalu..❤️,positif,positif,BENAR
Shopee,4,"UP GRADEnya keren sangat membantu ,👌",positif,positif,BENAR
Shopee,4,sangat bagus,positif,positif,BENAR
Shopee,4,mudahan rezekinya,positif,positif,BENAR
Shopee,4,lumayan,netral,positif,SALAH
Shopee,4,"pesanan bukan cod barang belum sampai tp keterangan sudah sampai ditrima yg bersangkutan, ga ada konfirmasi ap2 lewat wa, giliran komplain katanya demi target, iya karna kalau keterlambatan ga sesuai estimasi costomer dapat vocer 10.000 tp kalau sesuai costomer ga dapat vocer makanya status diubah sampai biar shopee ga rugi ngasih vocer 10.000 ke pelanggan, bukan soal 10.000 ribu tp soal kejujuran..",negatif,positif,SALAH
Shopee,4,"Terima kasih shopee, semoga all team di berikan kesehatan selalu,semakin sukses, sejahtera dan jaya.",netral,positif,SALAH
Shopee,4,saya suka shopee bagus,positif,positif,BENAR
Shopee,4,mantap,positif,positif,BENAR
Shopee,4,sangat recommended buat belanja d sini,positif,positif,BENAR
Shopee,4,Makin kesini makin ga nyaman........jd lemot.banyak bug....malah lg br sadar ad banyak biaya tambahan.....biaya adm.biaya layanan...makin gede,negatif,positif,SALAH
Shopee,4,mantap,positif,positif,BENAR
Shopee,4,senangg,positif,positif,BENAR
Shopee,4,"Shopee makin parah jasa pengirimanX mentang2 orderan dibawah 20rb ndak mau diantar dengan alasan di""pembeli menjadwalkan ulang waktu pengiriman""padahal pihak kurir tdak pernah menghubungi pembeli sekalipun tentang alamat pembeli tau2 barang dikembalikan gara2 pembeli tidak merespon",negatif,positif,SALAH
Shopee,4,sangat puas,positif,positif,BENAR
Shopee,4,Bintang 1 aja sih cocoknya ini aps,negatif,positif,SALAH
Shopee,4,membantu berbelanja,positif,positif,BENAR
Shopee,4,memuaskan,positif,positif,BENAR
Shopee,4,"hai yang baca komen gw , baca aja bang gw gabut",netral,positif,SALAH
Shopee,4,ok...👍,positif,positif,BENAR
Shopee,4,"yang suka buat kecewa itu, suka salah ngasih info, katanya pesenan kita, setelah dicek dgn teliti ternyata punya orang lain,harus lebih teliti lagi ya dalam pengecekan nya",netral,positif,SALAH
Shopee,4,merugikan seller dengan fitur pengembalian barang yang dipesan pembeli. Semoga segera ada solusi jalan keluar yang sama sama tidak merugikan. Terutama mengenai dibebankannya biaya kirim oleh penjual.,negatif,positif,SALAH
Shopee,4,ok,positif,positif,BENAR
Shopee,4,"Merasa terbantu belanja dishopee,nggak harus datang ketoko,kalau barang nggak sesuai pesanan bisa ngajuin pengembalian,cukup tunggu dirumah,barang sampai",positif,positif,BENAR
Shopee,4,shopee keren banget 👍,positif,positif,BENAR
Shopee,4,murah dan gratis ongkir,positif,positif,BENAR
Shopee,4,sangat membantu,positif,positif,BENAR
Shopee,4,bisa ga sih GX usah nampilin iklan,negatif,positif,SALAH
Shopee,4,Bagus lah,positif,positif,BENAR
Shopee,4,kenapa akun paylater di bekukan terus menerus padahal sudah lama sekali dan sudah di bayar lunas tolong di bantu 🙏 apa bisa di buka pembekuan nya atau saya yg harus mengganti akun yg baru lgi min 🙏,negatif,positif,SALAH
Shopee,4,shopee memang keren tolong banyakin promonya sama voucher juga,positif,positif,BENAR
Shopee,4,baik,positif,positif,BENAR
Shopee,4,"iklan aja terus di semua apk, mana tombolnya kecil bgt lagi.. nggak di tekan kadang langsung masuk aja ke apk shopee nih, ALAMAK NAJISNYAAA 😘",negatif,positif,SALAH
Shopee,4,apk ini sagat bagus saya suka,positif,positif,BENAR
Shopee,4,mantappppp,positif,positif,BENAR
Shopee,4,Good aplikasi belanja online banyak promo dan barang lengkap apa saja yang dicari pasti ada Terima kasih,positif,positif,BENAR
Shopee,4,memudahkan,positif,positif,BENAR
Shopee,4,bagusss,positif,positif,BENAR
Shopee,4,bagus,positif,positif,BENAR
